order_id,order_date,category,order_value,city,city_tier,warehouse,payment_method,dispatch_date,delivery_date,delivery_status,is_returned,return_initiated_date,return_reason,refund_completed_date,refund_status,refund_delay_days,sla_breach,total_delivery_days,order_month,is_metro,supply_chain_failure
ORD429691,2024-11-08,Dresses,2524,Jaipur,Tier2,WH_Delhi,Prepaid,2024-11-09,2024-11-16,Delivered,True,2024-11-25,Size/Fit Issue,2024-11-26,Completed,1.0,False,8.0,November,False,False
ORD436142,2025-02-28,Dresses,1121,Hyderabad,Metro,WH_Hyderabad,Prepaid,2025-03-02,2025-03-08,Delivered,True,2025-03-19,Size/Fit Issue,2025-03-24,Completed,5.0,False,8.0,February,True,False
ORD124102,2024-10-22,Bottoms,1002,Bangalore,Metro,WH_Bangalore,COD,2024-10-25,2024-11-01,Delivered,True,2024-11-16,Changed Mind,2024-11-16,Completed,0.0,False,10.0,October,True,False
ORD396062,2025-03-12,Tops,685,Delhi,Metro,WH_Delhi,COD,2025-03-14,2025-03-21,Delivered,True,2025-03-29,Wrong Product Shipped,2025-03-30,Completed,1.0,False,9.0,March,True,False
ORD135780,2025-02-07,Footwear,2890,Chennai,Metro,WH_Bangalore,COD,2025-02-10,2025-02-15,Delivered,True,2025-02-20,Size/Fit Issue,2025-02-23,Completed,3.0,False,8.0,February,True,False
ORD466827,2025-02-12,Dresses,3976,Indore,Tier2,WH_Mumbai,Prepaid,2025-02-14,2025-02-22,Delivered,True,2025-03-04,Size/Fit Issue,2025-03-05,Completed,1.0,False,10.0,February,False,False
ORD309241,2025-03-30,Dresses,2332,Kolkata,Metro,WH_Kolkata,COD,2025-04-01,2025-04-04,Delivered,True,2025-04-17,Size/Fit Issue,2025-04-18,Completed,1.0,False,5.0,March,True,False
ORD401660,2025-01-30,Tops,967,Chennai,Metro,WH_Bangalore,Prepaid,2025-02-01,2025-02-08,Delivered,True,2025-02-17,Quality/Damage,2025-03-21,Pending,32.0,True,9.0,January,True,False
ORD633428,2024-12-15,Footwear,1471,Hyderabad,Metro,WH_Hyderabad,COD,2024-12-16,2024-12-23,Delivered,True,2025-01-04,Changed Mind,2025-01-06,Completed,2.0,False,8.0,December,True,False
ORD780310,2025-01-30,Bottoms,2101,Bangalore,Metro,WH_Bangalore,COD,2025-01-31,2025-02-03,Delivered,True,2025-02-12,Quality/Damage,2025-02-19,Completed,7.0,False,4.0,January,True,False
ORD819629,2025-02-23,Dresses,1101,Bangalore,Metro,WH_Bangalore,Prepaid,2025-02-25,2025-03-03,Delivered,True,2025-03-06,Size/Fit Issue,2025-03-31,Pending,25.0,True,8.0,February,True,False
ORD589324,2025-01-10,Bottoms,2893,Mysore,Tier3,WH_Delhi,COD,2025-01-13,2025-01-19,Delivered,True,2025-01-29,Quality/Damage,2025-02-01,Completed,3.0,False,9.0,January,False,False
ORD580638,2024-12-20,Accessories,1146,Bangalore,Metro,WH_Bangalore,Prepaid,2024-12-21,2024-12-25,Delivered,True,2025-01-07,Color Mismatch,2025-01-13,Completed,6.0,False,5.0,December,True,False
ORD765111,2024-10-06,Footwear,1636,Visakhapatnam,Tier2,WH_Bangalore,Prepaid,2024-10-08,2024-10-17,Delivered,True,2024-10-25,Color Mismatch,2024-10-29,Completed,4.0,False,11.0,October,False,False
ORD139336,2024-12-10,Dresses,2635,Pune,Metro,WH_Delhi,COD,2024-12-13,2024-12-17,Delivered,True,2024-12-20,Quality/Damage,2024-12-29,Completed,9.0,True,7.0,December,True,False
ORD610886,2024-10-23,Footwear,910,Nashik,Tier3,WH_Mumbai,COD,2024-10-25,2024-11-06,Delivered,True,2024-11-10,Wrong Product Shipped,2024-12-10,Pending,30.0,True,14.0,October,False,False
ORD601043,2024-10-03,Dresses,3193,Mumbai,Metro,WH_Mumbai,Prepaid,2024-10-06,2024-10-13,Delivered,True,2024-10-21,Changed Mind,2024-10-27,Completed,6.0,False,10.0,October,True,False
ORD713009,2025-03-19,Dresses,1983,Nagpur,Tier2,WH_Kolkata,Prepaid,2025-03-21,2025-03-29,Delivered,True,2025-04-10,Size/Fit Issue,2025-04-11,Completed,1.0,False,10.0,March,False,False
ORD481859,2025-03-09,Dresses,3843,Bangalore,Metro,WH_Bangalore,Prepaid,2025-03-10,2025-03-17,Delivered,True,2025-03-26,Size/Fit Issue,2025-04-01,Completed,6.0,False,8.0,March,True,False
ORD973771,2025-03-24,Bottoms,919,Nagpur,Tier2,WH_Hyderabad,COD,2025-03-26,2025-04-02,Delivered,True,2025-04-17,Color Mismatch,2025-05-17,Pending,30.0,True,9.0,March,False,False
ORD361159,2025-01-14,Footwear,1089,Bangalore,Metro,WH_Bangalore,COD,2025-01-17,2025-01-24,Delivered,True,2025-01-25,Size/Fit Issue,2025-01-30,Completed,5.0,False,10.0,January,True,False
ORD485487,2024-10-18,Tops,841,Mumbai,Metro,WH_Mumbai,Prepaid,2024-10-21,2024-10-25,Delivered,True,2024-11-07,Color Mismatch,2024-11-22,Completed,15.0,True,7.0,October,True,False
ORD603349,2024-11-23,Accessories,1078,Jaipur,Tier2,WH_Bangalore,Prepaid,2024-11-24,2024-11-29,Delivered,True,2024-12-12,Size/Fit Issue,2024-12-16,Completed,4.0,False,6.0,November,False,False
ORD243586,2024-11-03,Footwear,3045,Chennai,Metro,WH_Bangalore,Prepaid,2024-11-05,2024-11-12,Delivered,True,2024-11-15,Size/Fit Issue,2024-11-26,Completed,11.0,True,9.0,November,True,False
ORD510980,2024-12-23,Dresses,3431,Kolkata,Metro,WH_Kolkata,COD,2024-12-26,2025-01-02,Delivered,True,2025-01-13,Wrong Product Shipped,2025-01-13,Completed,0.0,False,10.0,December,True,False
ORD754699,2024-10-15,Accessories,1439,Pune,Metro,WH_Bangalore,Prepaid,2024-10-18,2024-10-25,Delivered,True,2024-11-01,Wrong Product Shipped,2024-11-29,Pending,28.0,True,10.0,October,True,False
ORD736897,2024-12-18,Footwear,2013,Coimbatore,Tier2,WH_Delhi,Prepaid,2024-12-19,2024-12-27,Delivered,True,2024-12-28,Color Mismatch,2024-12-29,Completed,1.0,False,9.0,December,False,False
ORD233099,2024-11-20,Dresses,3512,Hyderabad,Metro,WH_Hyderabad,Prepaid,2024-11-21,2024-11-24,Delivered,True,2024-12-08,Changed Mind,2024-12-12,Completed,4.0,False,4.0,November,True,False
ORD105629,2024-11-26,Bottoms,2157,Kolkata,Metro,WH_Kolkata,COD,2024-11-28,2024-12-05,Delivered,True,2024-12-20,Wrong Product Shipped,2024-12-22,Completed,2.0,False,9.0,November,True,False
ORD616902,2025-03-04,Tops,873,Pune,Metro,WH_Kolkata,COD,2025-03-06,2025-03-10,Delivered,True,2025-03-18,Size/Fit Issue,2025-03-20,Completed,2.0,False,6.0,March,True,False
ORD669832,2025-02-04,Bottoms,1215,Lucknow,Tier2,WH_Mumbai,Prepaid,2025-02-06,2025-02-13,Delivered,True,2025-02-18,Wrong Product Shipped,2025-02-21,Completed,3.0,False,9.0,February,False,False
ORD229453,2025-02-18,Tops,1681,Bangalore,Metro,WH_Bangalore,Prepaid,2025-02-19,2025-02-22,Delivered,True,2025-03-09,Size/Fit Issue,2025-03-18,Completed,9.0,True,4.0,February,True,False
ORD784828,2025-01-25,Footwear,3204,Mumbai,Metro,WH_Mumbai,Prepaid,2025-01-26,2025-01-31,Delivered,True,2025-02-04,Size/Fit Issue,2025-03-05,Pending,29.0,True,6.0,January,True,False
ORD559842,2024-10-13,Dresses,2767,Kolkata,Metro,WH_Kolkata,COD,2024-10-16,2024-10-20,Delivered,True,2024-11-04,Quality/Damage,2024-11-05,Completed,1.0,False,7.0,October,True,False
ORD967392,2024-12-10,Bottoms,2319,Hyderabad,Metro,WH_Hyderabad,COD,2024-12-12,2024-12-15,Delivered,True,2024-12-30,Changed Mind,2025-01-01,Completed,2.0,False,5.0,December,True,False
ORD444489,2025-02-21,Footwear,1499,Visakhapatnam,Tier2,WH_Kolkata,COD,2025-02-22,2025-02-26,Delivered,True,2025-03-11,Size/Fit Issue,2025-03-12,Completed,1.0,False,5.0,February,False,False
ORD138398,2025-01-24,Footwear,1170,Chennai,Metro,WH_Bangalore,Prepaid,2025-01-25,2025-01-31,Delivered,True,2025-02-12,Size/Fit Issue,2025-02-17,Completed,5.0,False,7.0,January,True,False
ORD375720,2024-12-05,Footwear,2473,Indore,Tier2,WH_Delhi,Prepaid,2024-12-06,2024-12-13,Delivered,True,2024-12-24,Wrong Product Shipped,2024-12-26,Completed,2.0,False,8.0,December,False,False
ORD818809,2025-01-18,Accessories,1142,Pune,Metro,WH_Mumbai,Prepaid,2025-01-20,2025-01-26,Delivered,True,2025-02-06,Changed Mind,2025-02-08,Completed,2.0,False,8.0,January,True,False
ORD826757,2025-03-14,Tops,612,Pune,Metro,WH_Mumbai,COD,2025-03-16,2025-03-21,Delivered,True,2025-03-27,Quality/Damage,2025-04-01,Completed,5.0,False,7.0,March,True,False
ORD240284,2024-10-27,Dresses,2876,Chennai,Metro,WH_Bangalore,Prepaid,2024-10-30,2024-11-02,Delivered,True,2024-11-12,Quality/Damage,2024-11-14,Completed,2.0,False,6.0,October,True,False
ORD242313,2024-12-01,Footwear,3414,Chennai,Metro,WH_Bangalore,Prepaid,2024-12-02,2024-12-07,Delivered,True,2024-12-11,Color Mismatch,2024-12-20,Completed,9.0,True,6.0,December,True,False
ORD497986,2024-11-08,Dresses,3624,Delhi,Metro,WH_Delhi,Prepaid,2024-11-10,2024-11-15,Delivered,True,2024-11-24,Size/Fit Issue,2024-11-26,Completed,2.0,False,7.0,November,True,False
ORD456027,2024-11-10,Dresses,3449,Jaipur,Tier2,WH_Delhi,Prepaid,2024-11-13,2024-11-19,Delivered,True,2024-12-03,Size/Fit Issue,2024-12-05,Completed,2.0,False,9.0,November,False,False
ORD260418,2024-12-23,Dresses,2859,Hyderabad,Metro,WH_Hyderabad,COD,2024-12-26,2024-12-30,Delivered,True,2025-01-04,Size/Fit Issue,2025-01-06,Completed,2.0,False,7.0,December,True,False
ORD674847,2025-03-01,Bottoms,2961,Delhi,Metro,WH_Delhi,COD,2025-03-04,2025-03-11,Delivered,True,2025-03-12,Quality/Damage,2025-03-14,Completed,2.0,False,10.0,March,True,False
ORD879966,2024-10-26,Tops,1472,Visakhapatnam,Tier2,WH_Hyderabad,COD,2024-10-28,2024-11-03,Delivered,True,2024-11-13,Wrong Product Shipped,2024-11-20,Completed,7.0,False,8.0,October,False,False
ORD374673,2024-12-30,Dresses,3705,Visakhapatnam,Tier2,WH_Hyderabad,Prepaid,2024-12-31,2025-01-05,Delivered,True,2025-01-20,Quality/Damage,2025-01-25,Completed,5.0,False,6.0,December,False,False
ORD696433,2025-01-01,Dresses,2899,Hyderabad,Metro,WH_Hyderabad,COD,2025-01-04,2025-01-09,Delivered,True,2025-01-19,Size/Fit Issue,2025-01-19,Completed,0.0,False,8.0,January,True,False
ORD225289,2024-11-11,Bottoms,1517,Pune,Metro,WH_Bangalore,COD,2024-11-13,2024-11-17,Delivered,True,2024-11-29,Changed Mind,2024-12-03,Completed,4.0,False,6.0,November,True,False
ORD338946,2024-11-26,Footwear,3057,Indore,Tier2,WH_Delhi,Prepaid,2024-11-27,2024-12-02,Delivered,True,2024-12-12,Size/Fit Issue,2024-12-15,Completed,3.0,False,6.0,November,False,False
ORD869783,2025-01-21,Tops,740,Kochi,Tier2,WH_Kolkata,COD,2025-01-24,2025-02-01,Delivered,True,2025-02-16,Size/Fit Issue,2025-02-22,Completed,6.0,False,11.0,January,False,False
ORD513347,2025-03-11,Bottoms,1582,Hyderabad,Metro,WH_Hyderabad,COD,2025-03-14,2025-03-19,Delivered,True,2025-03-24,Quality/Damage,2025-04-09,Pending,16.0,True,8.0,March,True,False
ORD626992,2025-03-24,Tops,576,Coimbatore,Tier2,WH_Kolkata,Prepaid,2025-03-27,2025-04-01,Delivered,True,2025-04-11,Size/Fit Issue,2025-04-20,Completed,9.0,True,8.0,March,False,False
ORD495366,2025-02-10,Footwear,2862,Delhi,Metro,WH_Delhi,Prepaid,2025-02-12,2025-02-17,Delivered,True,2025-02-26,Color Mismatch,2025-03-05,Completed,7.0,False,7.0,February,True,False
ORD629382,2024-12-22,Tops,1187,Rajkot,Tier3,WH_Kolkata,Prepaid,2024-12-24,2025-01-03,Delivered,True,2025-01-05,Size/Fit Issue,2025-01-10,Completed,5.0,False,12.0,December,False,False
ORD248543,2025-01-04,Dresses,2865,Kolkata,Metro,WH_Kolkata,Prepaid,2025-01-07,2025-01-11,Delivered,True,2025-01-23,Size/Fit Issue,2025-01-29,Completed,6.0,False,7.0,January,True,False
ORD850576,2025-01-17,Dresses,2723,Chennai,Metro,WH_Bangalore,Prepaid,2025-01-18,2025-01-24,Delivered,True,2025-02-04,Size/Fit Issue,2025-02-05,Completed,1.0,False,7.0,January,True,False
ORD489906,2024-12-13,Dresses,2309,Delhi,Metro,WH_Delhi,Prepaid,2024-12-16,2024-12-23,Delivered,True,2025-01-02,Size/Fit Issue,2025-01-08,Completed,6.0,False,10.0,December,True,False
ORD874349,2025-02-10,Bottoms,1283,Delhi,Metro,WH_Delhi,Prepaid,2025-02-13,2025-02-18,Delivered,True,2025-03-03,Wrong Product Shipped,2025-03-05,Completed,2.0,False,8.0,February,True,False
ORD403925,2025-03-20,Tops,1901,Kolkata,Metro,WH_Kolkata,Prepaid,2025-03-21,2025-03-27,Delivered,True,2025-03-28,Size/Fit Issue,2025-04-02,Completed,5.0,False,7.0,March,True,False
ORD501990,2025-02-27,Bottoms,1425,Chennai,Metro,WH_Bangalore,COD,2025-02-28,2025-03-07,Delivered,True,2025-03-18,Size/Fit Issue,2025-03-18,Completed,0.0,False,8.0,February,True,False
ORD769582,2024-11-01,Dresses,2422,Mumbai,Metro,WH_Mumbai,Prepaid,2024-11-02,2024-11-07,Delivered,True,2024-11-20,Size/Fit Issue,2024-11-23,Completed,3.0,False,6.0,November,True,False
ORD716389,2025-01-26,Bottoms,1044,Rajkot,Tier3,WH_Hyderabad,COD,2025-01-29,2025-02-07,Delivered,True,2025-02-12,Size/Fit Issue,2025-02-13,Completed,1.0,False,12.0,January,False,False
ORD638229,2024-12-29,Tops,1156,Kochi,Tier2,WH_Kolkata,Prepaid,2024-12-31,2025-01-08,Delivered,True,2025-01-17,Size/Fit Issue,2025-01-22,Completed,5.0,False,10.0,December,False,False
ORD133206,2025-02-24,Footwear,1732,Kolkata,Metro,WH_Kolkata,COD,2025-02-25,2025-03-04,Delivered,True,2025-03-14,Quality/Damage,2025-03-17,Completed,3.0,False,8.0,February,True,False
ORD888369,2025-01-10,Dresses,2350,Chennai,Metro,WH_Bangalore,Prepaid,2025-01-12,2025-01-17,Delivered,True,2025-01-27,Size/Fit Issue,2025-01-29,Completed,2.0,False,7.0,January,True,False
ORD699979,2024-12-25,Dresses,3395,Pune,Metro,WH_Mumbai,COD,2024-12-27,2025-01-01,Delivered,True,2025-01-06,Size/Fit Issue,2025-01-07,Completed,1.0,False,7.0,December,True,False
ORD843613,2025-01-29,Dresses,3350,Coimbatore,Tier2,WH_Bangalore,Prepaid,2025-02-01,2025-02-09,Delivered,True,2025-02-13,Wrong Product Shipped,2025-02-20,Completed,7.0,False,11.0,January,False,False
ORD639286,2025-02-28,Footwear,2875,Kolkata,Metro,WH_Kolkata,COD,2025-03-03,2025-03-09,Delivered,True,2025-03-12,Wrong Product Shipped,2025-03-16,Completed,4.0,False,9.0,February,True,False
ORD117277,2024-10-12,Dresses,3090,Lucknow,Tier2,WH_Delhi,COD,2024-10-15,2024-10-24,Delivered,True,2024-11-05,Quality/Damage,2024-11-07,Completed,2.0,False,12.0,October,False,False
ORD739065,2024-10-18,Dresses,3434,Bangalore,Metro,WH_Bangalore,COD,2024-10-21,2024-10-28,Delivered,True,2024-10-30,Size/Fit Issue,2024-11-04,Completed,5.0,False,10.0,October,True,False
ORD836934,2024-10-29,Dresses,2196,Ranchi,Tier3,WH_Bangalore,COD,2024-10-30,2024-11-07,Delivered,True,2024-11-08,Size/Fit Issue,2024-11-11,Completed,3.0,False,9.0,October,False,False
ORD176664,2025-01-08,Tops,667,Kolkata,Metro,WH_Kolkata,Prepaid,2025-01-10,2025-01-16,Delivered,True,2025-01-17,Size/Fit Issue,2025-01-24,Completed,7.0,False,8.0,January,True,False
ORD785850,2024-11-22,Dresses,2249,Nagpur,Tier2,WH_Bangalore,Prepaid,2024-11-23,2024-11-30,Delivered,True,2024-12-09,Wrong Product Shipped,2024-12-11,Completed,2.0,False,8.0,November,False,False
ORD816566,2025-02-22,Dresses,3321,Kochi,Tier2,WH_Bangalore,Prepaid,2025-02-25,2025-03-02,Delivered,True,2025-03-12,Size/Fit Issue,2025-03-13,Completed,1.0,False,8.0,February,False,False
ORD690611,2025-01-31,Footwear,2864,Delhi,Metro,WH_Delhi,Prepaid,2025-02-03,2025-02-08,Delivered,True,2025-02-22,Size/Fit Issue,2025-02-26,Completed,4.0,False,8.0,January,True,False
ORD990841,2024-11-26,Tops,1380,Bangalore,Metro,WH_Bangalore,Prepaid,2024-11-27,2024-12-04,Delivered,True,2024-12-06,Size/Fit Issue,2024-12-16,Completed,10.0,True,8.0,November,True,False
ORD308476,2024-10-25,Dresses,3728,Kochi,Tier2,WH_Delhi,COD,2024-10-26,2024-11-03,Delivered,True,2024-11-15,Size/Fit Issue,2024-11-18,Completed,3.0,False,9.0,October,False,False
ORD511897,2024-10-15,Dresses,1896,Chennai,Metro,WH_Bangalore,Prepaid,2024-10-17,2024-10-23,Delivered,True,2024-10-24,Size/Fit Issue,2024-11-23,Pending,30.0,True,8.0,October,True,False
ORD972244,2025-03-14,Tops,1244,Delhi,Metro,WH_Delhi,Prepaid,2025-03-17,2025-03-21,Delivered,True,2025-03-31,Size/Fit Issue,2025-05-01,Pending,31.0,True,7.0,March,True,False
ORD242283,2024-12-04,Accessories,456,Ranchi,Tier3,WH_Kolkata,Prepaid,2024-12-05,2024-12-16,Delivered,True,2024-12-20,Size/Fit Issue,2024-12-27,Completed,7.0,False,12.0,December,False,False
ORD317370,2024-12-24,Footwear,1996,Visakhapatnam,Tier2,WH_Bangalore,Prepaid,2024-12-27,2025-01-04,Delivered,True,2025-01-17,Wrong Product Shipped,2025-01-19,Completed,2.0,False,11.0,December,False,False
ORD516067,2025-03-08,Tops,1720,Mumbai,Metro,WH_Mumbai,Prepaid,2025-03-11,2025-03-16,Delivered,True,2025-03-21,Size/Fit Issue,2025-03-28,Completed,7.0,False,8.0,March,True,False
ORD143565,2025-03-05,Tops,1256,Delhi,Metro,WH_Delhi,COD,2025-03-06,2025-03-09,Delivered,True,2025-03-15,Quality/Damage,2025-03-15,Completed,0.0,False,4.0,March,True,False
ORD513118,2025-03-21,Tops,1839,Bhubaneswar,Tier3,WH_Kolkata,COD,2025-03-24,2025-03-31,Delivered,True,2025-04-07,Changed Mind,2025-04-12,Completed,5.0,False,10.0,March,False,False
ORD592927,2024-12-09,Tops,1669,Kolkata,Metro,WH_Kolkata,COD,2024-12-12,2024-12-18,Delivered,True,2024-12-28,Size/Fit Issue,2025-01-17,Pending,20.0,True,9.0,December,True,False
ORD264270,2025-02-25,Tops,676,Hyderabad,Metro,WH_Hyderabad,Prepaid,2025-02-26,2025-03-02,Delivered,True,2025-03-17,Quality/Damage,2025-04-15,Pending,29.0,True,5.0,February,True,False
ORD737231,2024-10-17,Bottoms,2278,Indore,Tier2,WH_Mumbai,Prepaid,2024-10-20,2024-10-29,Delivered,True,2024-11-07,Size/Fit Issue,2024-11-13,Completed,6.0,False,12.0,October,False,False
ORD849161,2025-02-08,Dresses,3927,Kolkata,Metro,WH_Kolkata,COD,2025-02-11,2025-02-14,Delivered,True,2025-02-18,Size/Fit Issue,2025-02-21,Completed,3.0,False,6.0,February,True,False
ORD791531,2025-02-24,Footwear,1713,Pune,Metro,WH_Delhi,COD,2025-02-25,2025-03-03,Delivered,True,2025-03-05,Wrong Product Shipped,2025-03-11,Completed,6.0,False,7.0,February,True,False
ORD720431,2024-11-04,Dresses,2161,Bangalore,Metro,WH_Bangalore,COD,2024-11-07,2024-11-14,Delivered,True,2024-11-21,Size/Fit Issue,2024-11-25,Completed,4.0,False,10.0,November,True,False
ORD440496,2025-03-28,Bottoms,1609,Bhubaneswar,Tier3,WH_Mumbai,Prepaid,2025-03-30,2025-04-11,Delivered,True,2025-04-12,Wrong Product Shipped,2025-04-16,Completed,4.0,False,14.0,March,False,False
ORD935250,2024-12-14,Accessories,987,Chennai,Metro,WH_Bangalore,COD,2024-12-15,2024-12-20,Delivered,True,2024-12-27,Size/Fit Issue,2024-12-31,Completed,4.0,False,6.0,December,True,False
ORD349299,2024-10-24,Tops,1470,Kolkata,Metro,WH_Kolkata,Prepaid,2024-10-25,2024-10-28,Delivered,True,2024-11-02,Size/Fit Issue,2024-11-11,Completed,9.0,True,4.0,October,True,False
ORD775936,2025-02-05,Dresses,2832,Chennai,Metro,WH_Bangalore,Prepaid,2025-02-08,2025-02-14,Delivered,True,2025-02-18,Size/Fit Issue,2025-02-23,Completed,5.0,False,9.0,February,True,False
ORD830620,2025-01-21,Dresses,2718,Mumbai,Metro,WH_Mumbai,Prepaid,2025-01-22,2025-01-27,Delivered,True,2025-02-10,Wrong Product Shipped,2025-02-11,Completed,1.0,False,6.0,January,True,False
ORD311483,2025-01-27,Tops,1921,Pune,Metro,WH_Delhi,Prepaid,2025-01-29,2025-02-04,Delivered,True,2025-02-07,Size/Fit Issue,2025-02-14,Completed,7.0,False,8.0,January,True,False
ORD591821,2024-11-28,Dresses,3791,Mumbai,Metro,WH_Mumbai,Prepaid,2024-11-30,2024-12-07,Delivered,True,2024-12-10,Changed Mind,2024-12-18,Completed,8.0,True,9.0,November,True,False
ORD676627,2024-10-28,Tops,1152,Pune,Metro,WH_Bangalore,Prepaid,2024-10-31,2024-11-07,Delivered,True,2024-11-13,Changed Mind,2024-11-15,Completed,2.0,False,10.0,October,True,False
ORD667935,2024-11-06,Bottoms,2463,Lucknow,Tier2,WH_Delhi,Prepaid,2024-11-08,2024-11-14,Delivered,True,2024-11-25,Quality/Damage,2024-11-30,Completed,5.0,False,8.0,November,False,False
ORD301261,2024-10-22,Footwear,2042,Mumbai,Metro,WH_Mumbai,Prepaid,2024-10-23,2024-10-29,Delivered,True,2024-11-09,Wrong Product Shipped,2024-12-09,Pending,30.0,True,7.0,October,True,False
ORD796984,2024-11-08,Accessories,591,Coimbatore,Tier2,WH_Mumbai,COD,2024-11-10,2024-11-15,Delivered,True,2024-11-19,Size/Fit Issue,2024-12-14,Pending,25.0,True,7.0,November,False,False
ORD977053,2024-11-27,Bottoms,2405,Lucknow,Tier2,WH_Delhi,Prepaid,2024-11-29,2024-12-05,Delivered,True,2024-12-10,Size/Fit Issue,2024-12-18,Completed,8.0,True,8.0,November,False,False
ORD950685,2025-01-09,Bottoms,2785,Hyderabad,Metro,WH_Hyderabad,COD,2025-01-11,2025-01-17,Delivered,True,2025-02-01,Wrong Product Shipped,2025-02-05,Completed,4.0,False,8.0,January,True,False
ORD952279,2025-01-24,Dresses,2268,Kolkata,Metro,WH_Kolkata,Prepaid,2025-01-25,2025-01-28,Delivered,True,2025-02-08,Size/Fit Issue,2025-02-19,Completed,11.0,True,4.0,January,True,False
ORD305636,2024-12-20,Tops,904,Chennai,Metro,WH_Bangalore,Prepaid,2024-12-22,2024-12-25,Delivered,True,2025-01-05,Size/Fit Issue,2025-01-10,Completed,5.0,False,5.0,December,True,False
ORD278506,2024-11-06,Tops,1142,Delhi,Metro,WH_Delhi,COD,2024-11-07,2024-11-10,Delivered,True,2024-11-23,Size/Fit Issue,2024-11-30,Completed,7.0,False,4.0,November,True,False
ORD246857,2025-03-04,Tops,1618,Chennai,Metro,WH_Bangalore,Prepaid,2025-03-07,2025-03-10,Delivered,True,2025-03-24,Changed Mind,2025-03-30,Completed,6.0,False,6.0,March,True,False
ORD421599,2024-11-04,Dresses,3678,Kolkata,Metro,WH_Kolkata,Prepaid,2024-11-06,2024-11-12,Delivered,True,2024-11-19,Changed Mind,2024-11-22,Completed,3.0,False,8.0,November,True,False
ORD970880,2025-04-01,Tops,1052,Lucknow,Tier2,WH_Kolkata,Prepaid,2025-04-04,2025-04-11,Delivered,True,2025-04-24,Wrong Product Shipped,2025-04-27,Completed,3.0,False,10.0,April,False,False
ORD814282,2025-03-18,Tops,974,Pune,Metro,WH_Bangalore,Prepaid,2025-03-19,2025-03-24,Delivered,True,2025-03-29,Size/Fit Issue,2025-03-30,Completed,1.0,False,6.0,March,True,False
ORD312512,2024-12-20,Footwear,700,Jaipur,Tier2,WH_Bangalore,Prepaid,2024-12-23,2024-12-27,Delivered,True,2025-01-06,Size/Fit Issue,2025-01-09,Completed,3.0,False,7.0,December,False,False
ORD631636,2024-12-15,Tops,731,Mumbai,Metro,WH_Mumbai,Prepaid,2024-12-18,2024-12-22,Delivered,True,2025-01-01,Size/Fit Issue,2025-01-03,Completed,2.0,False,7.0,December,True,False
ORD599184,2025-03-09,Tops,1532,Kochi,Tier2,WH_Hyderabad,Prepaid,2025-03-12,2025-03-18,Delivered,True,2025-03-28,Changed Mind,2025-04-03,Completed,6.0,False,9.0,March,False,False
ORD574685,2024-12-27,Dresses,3979,Hyderabad,Metro,WH_Hyderabad,COD,2024-12-29,2025-01-02,Delivered,True,2025-01-11,Quality/Damage,2025-01-12,Completed,1.0,False,6.0,December,True,False
ORD378746,2025-01-03,Dresses,3854,Mumbai,Metro,WH_Mumbai,COD,2025-01-04,2025-01-11,Delivered,True,2025-01-26,Size/Fit Issue,2025-01-29,Completed,3.0,False,8.0,January,True,False
ORD936202,2025-02-03,Tops,1414,Bangalore,Metro,WH_Bangalore,Prepaid,2025-02-04,2025-02-10,Delivered,True,2025-02-19,Changed Mind,2025-02-22,Completed,3.0,False,7.0,February,True,False
ORD271163,2025-01-12,Dresses,3761,Mumbai,Metro,WH_Mumbai,Prepaid,2025-01-14,2025-01-21,Delivered,True,2025-02-01,Quality/Damage,2025-02-15,Completed,14.0,True,9.0,January,True,False
ORD286284,2024-12-26,Accessories,773,Bangalore,Metro,WH_Bangalore,COD,2024-12-29,2025-01-05,Delivered,True,2025-01-18,Size/Fit Issue,2025-01-28,Completed,10.0,True,10.0,December,True,False
ORD461191,2025-02-07,Dresses,2483,Delhi,Metro,WH_Delhi,Prepaid,2025-02-10,2025-02-15,Delivered,True,2025-02-19,Size/Fit Issue,2025-02-23,Completed,4.0,False,8.0,February,True,False
ORD725093,2024-12-14,Bottoms,2325,Bangalore,Metro,WH_Bangalore,Prepaid,2024-12-15,2024-12-22,Delivered,True,2024-12-29,Size/Fit Issue,2025-01-27,Pending,29.0,True,8.0,December,True,False
ORD785773,2024-10-26,Tops,1603,Kochi,Tier2,WH_Kolkata,COD,2024-10-29,2024-11-04,Delivered,True,2024-11-12,Size/Fit Issue,2024-11-15,Completed,3.0,False,9.0,October,False,False
ORD247544,2024-10-15,Footwear,2006,Raipur,Tier3,WH_Kolkata,COD,2024-10-16,2024-10-22,Delivered,True,2024-11-04,Wrong Product Shipped,2024-11-06,Completed,2.0,False,7.0,October,False,False
ORD283586,2024-11-16,Tops,573,Delhi,Metro,WH_Delhi,Prepaid,2024-11-19,2024-11-25,Delivered,True,2024-12-02,Size/Fit Issue,2024-12-06,Completed,4.0,False,9.0,November,True,False
ORD170684,2024-11-24,Footwear,1161,Bangalore,Metro,WH_Bangalore,Prepaid,2024-11-27,2024-12-01,Delivered,True,2024-12-09,Size/Fit Issue,2024-12-20,Completed,11.0,True,7.0,November,True,False
ORD998308,2024-11-14,Tops,1249,Lucknow,Tier2,WH_Hyderabad,Prepaid,2024-11-15,2024-11-20,Delivered,True,2024-11-29,Wrong Product Shipped,2024-12-07,Completed,8.0,True,6.0,November,False,False
