order_id,order_date,category,order_value,city,city_tier,warehouse,payment_method,dispatch_date,delivery_date,delivery_status,is_returned,return_initiated_date,return_reason,refund_completed_date,refund_status,refund_delay_days,sla_breach,total_delivery_days,order_month,is_metro,supply_chain_failure
ORD803722,2024-12-19,Tops,1100,Hyderabad,Metro,WH_Hyderabad,COD,2024-12-21,2024-12-25,Delivered,False,,,,,,,6.0,December,True,False
ORD778937,2025-03-24,Tops,895,Mumbai,Metro,WH_Mumbai,COD,2025-03-27,2025-04-03,Delivered,True,2025-04-04,Size/Fit Issue,2025-04-06,Completed,2.0,False,10.0,March,True,False
ORD971196,2024-12-15,Tops,985,Kochi,Tier2,WH_Bangalore,COD,2024-12-18,2024-12-26,Delivered,False,,,,,,,11.0,December,False,False
ORD784734,2024-12-28,Dresses,3222,Kolkata,Metro,WH_Kolkata,COD,2024-12-30,2025-01-02,Delivered,True,2025-01-03,Size/Fit Issue,2025-01-08,Completed,5.0,False,5.0,December,True,False
ORD103131,2025-03-17,Bottoms,1556,Hyderabad,Metro,WH_Hyderabad,Prepaid,2025-03-20,2025-03-23,Delivered,False,,,,,,,6.0,March,True,False
ORD153646,2024-12-23,Tops,1074,Indore,Tier2,WH_Mumbai,Prepaid,2024-12-24,2025-01-01,Delivered,False,,,,,,,9.0,December,False,False
ORD642456,2025-03-11,Tops,1690,Mumbai,Metro,WH_Mumbai,Prepaid,2025-03-13,2025-03-19,Delivered,False,,,,,,,8.0,March,True,False
ORD569537,2025-01-18,Bottoms,1849,Pune,Metro,WH_Kolkata,COD,2025-01-20,2025-01-24,Delivered,False,,,,,,,6.0,January,True,False
ORD330736,2024-10-22,Accessories,570,Delhi,Metro,WH_Delhi,COD,2024-10-25,2024-11-01,Delivered,False,,,,,,,10.0,October,True,False
ORD991506,2025-03-14,Tops,1307,Visakhapatnam,Tier2,WH_Hyderabad,COD,2025-03-16,2025-03-21,Delivered,False,,,,,,,7.0,March,False,False
ORD296663,2024-10-21,Tops,1362,Lucknow,Tier2,WH_Delhi,COD,2024-10-24,2024-11-02,Delivered,False,,,,,,,12.0,October,False,False
ORD878635,2024-10-28,Accessories,449,Nagpur,Tier2,WH_Bangalore,COD,2024-10-31,2024-11-05,Delivered,True,2024-11-18,Size/Fit Issue,2024-11-19,Completed,1.0,False,8.0,October,False,False
ORD688255,2025-02-22,Bottoms,875,Kochi,Tier2,WH_Hyderabad,Prepaid,2025-02-25,2025-03-01,Delivered,False,,,,,,,7.0,February,False,False
ORD534098,2024-10-21,Footwear,2017,Jaipur,Tier2,WH_Hyderabad,COD,2024-10-24,2024-10-29,Delivered,False,,,,,,,8.0,October,False,False
ORD311533,2024-10-16,Footwear,3394,Coimbatore,Tier2,WH_Kolkata,COD,2024-10-19,2024-10-28,Delivered,False,,,,,,,12.0,October,False,False
ORD328117,2025-03-29,Tops,1226,Visakhapatnam,Tier2,WH_Mumbai,Prepaid,2025-03-31,2025-04-06,Delivered,False,,,,,,,8.0,March,False,False
ORD515940,2025-03-13,Footwear,1614,Kolkata,Metro,WH_Kolkata,COD,2025-03-14,2025-03-21,Delivered,True,2025-03-27,Wrong Product Shipped,2025-03-28,Completed,1.0,False,8.0,March,True,False
ORD292369,2024-12-25,Bottoms,1454,Indore,Tier2,WH_Mumbai,Prepaid,2024-12-28,2025-01-05,Delivered,False,,,,,,,11.0,December,False,False
ORD293636,2025-03-25,Bottoms,2595,Pune,Metro,WH_Mumbai,COD,2025-03-28,2025-03-31,Delivered,False,,,,,,,6.0,March,True,False
ORD157555,2024-12-19,Tops,807,Pune,Metro,WH_Delhi,Prepaid,2024-12-21,2024-12-27,Delivered,False,,,,,,,8.0,December,True,False
ORD601517,2025-01-17,Tops,847,Mysore,Tier3,WH_Bangalore,Prepaid,2025-01-20,2025-01-31,Delivered,False,,,,,,,14.0,January,False,False
ORD317384,2025-01-18,Tops,1144,Visakhapatnam,Tier2,WH_Hyderabad,COD,2025-01-19,2025-01-27,Delivered,True,2025-02-08,Changed Mind,2025-02-09,Completed,1.0,False,9.0,January,False,False
ORD110252,2024-11-17,Footwear,1127,Hyderabad,Metro,WH_Hyderabad,Prepaid,2024-11-18,2024-11-22,Delivered,True,2024-12-01,Changed Mind,2024-12-09,Completed,8.0,True,5.0,November,True,False
ORD845002,2025-02-17,Tops,957,Pune,Metro,WH_Hyderabad,COD,2025-02-19,2025-02-26,Delivered,False,,,,,,,9.0,February,True,False
ORD929625,2024-10-27,Dresses,2127,Chennai,Metro,WH_Bangalore,Prepaid,2024-10-29,,Damaged in Transit,False,,,,,,,,October,True,True
ORD540347,2025-01-05,Bottoms,2252,Guwahati,Tier3,WH_Hyderabad,Prepaid,2025-01-06,2025-01-15,Delivered,False,,,,,,,10.0,January,False,False
ORD838320,2024-11-21,Bottoms,2680,Hyderabad,Metro,WH_Hyderabad,Prepaid,2024-11-24,2024-11-28,Delivered,True,2024-11-29,Quality/Damage,2024-12-07,Completed,8.0,True,7.0,November,True,False
ORD607662,2024-12-10,Bottoms,1264,Mumbai,Metro,WH_Mumbai,Prepaid,2024-12-12,2024-12-18,Delivered,True,2024-12-22,Changed Mind,2024-12-25,Completed,3.0,False,8.0,December,True,False
ORD548965,2024-12-11,Tops,1035,Jaipur,Tier2,WH_Kolkata,Prepaid,2024-12-13,2024-12-19,Delivered,False,,,,,,,8.0,December,False,False
ORD816618,2025-01-14,Bottoms,1914,Hyderabad,Metro,WH_Hyderabad,COD,2025-01-17,2025-01-24,Delivered,False,,,,,,,10.0,January,True,False
ORD933707,2024-10-17,Bottoms,2681,Bangalore,Metro,WH_Bangalore,Prepaid,2024-10-20,2024-10-25,Delivered,False,,,,,,,8.0,October,True,False
ORD629151,2025-02-22,Tops,1915,Chennai,Metro,WH_Bangalore,Prepaid,2025-02-24,2025-03-01,Delivered,False,,,,,,,7.0,February,True,False
ORD856757,2025-01-13,Dresses,2149,Bhubaneswar,Tier3,WH_Delhi,COD,2025-01-15,2025-01-26,Delivered,False,,,,,,,13.0,January,False,False
ORD437917,2024-10-11,Dresses,3484,Jaipur,Tier2,WH_Kolkata,COD,2024-10-14,2024-10-22,Delivered,False,,,,,,,11.0,October,False,False
ORD346978,2025-01-02,Tops,1569,Visakhapatnam,Tier2,WH_Bangalore,COD,2025-01-04,2025-01-09,Delivered,False,,,,,,,7.0,January,False,False
ORD213342,2025-01-29,Footwear,1629,Delhi,Metro,WH_Delhi,Prepaid,2025-01-30,2025-02-03,Delivered,True,2025-02-14,Size/Fit Issue,2025-02-15,Completed,1.0,False,5.0,January,True,False
ORD405813,2024-11-21,Tops,855,Bangalore,Metro,WH_Bangalore,Prepaid,2024-11-22,2024-11-25,Delivered,False,,,,,,,4.0,November,True,False
ORD461082,2025-02-16,Accessories,990,Mumbai,Metro,WH_Mumbai,Prepaid,2025-02-17,2025-02-20,Delivered,False,,,,,,,4.0,February,True,False
ORD542924,2025-01-28,Dresses,2416,Kochi,Tier2,WH_Hyderabad,COD,2025-01-29,2025-02-05,Delivered,False,,,,,,,8.0,January,False,False
ORD766105,2024-12-09,Accessories,889,Chennai,Metro,WH_Bangalore,COD,2024-12-11,2024-12-18,Delivered,False,,,,,,,9.0,December,True,False
ORD761648,2024-12-28,Accessories,747,Pune,Metro,WH_Mumbai,COD,2024-12-30,2025-01-02,Delivered,False,,,,,,,5.0,December,True,False
ORD938232,2025-02-17,Tops,1609,Kolkata,Metro,WH_Kolkata,COD,2025-02-19,2025-02-24,Delivered,False,,,,,,,7.0,February,True,False
ORD726081,2024-12-04,Accessories,1319,Kolkata,Metro,WH_Kolkata,COD,2024-12-07,2024-12-11,Delivered,False,,,,,,,7.0,December,True,False
ORD662341,2025-03-01,Accessories,450,Hyderabad,Metro,WH_Hyderabad,Prepaid,2025-03-03,2025-03-10,Delivered,False,,,,,,,9.0,March,True,False
ORD325603,2025-02-12,Dresses,2326,Kochi,Tier2,WH_Kolkata,Prepaid,2025-02-15,2025-02-24,Delivered,False,,,,,,,12.0,February,False,False
ORD294846,2025-01-03,Accessories,1349,Kolkata,Metro,WH_Kolkata,Prepaid,2025-01-05,2025-01-10,Delivered,False,,,,,,,7.0,January,True,False
ORD514494,2024-10-16,Footwear,1814,Jaipur,Tier2,WH_Hyderabad,Prepaid,2024-10-19,2024-10-25,Delivered,False,,,,,,,9.0,October,False,False
ORD112305,2024-11-12,Bottoms,2966,Kochi,Tier2,WH_Delhi,Prepaid,2024-11-15,2024-11-19,Delivered,False,,,,,,,7.0,November,False,False
ORD211133,2024-11-18,Tops,681,Nashik,Tier3,WH_Kolkata,COD,2024-11-21,2024-12-03,Delivered,True,2024-12-07,Size/Fit Issue,2024-12-13,Completed,6.0,False,15.0,November,False,False
ORD279397,2024-11-24,Tops,743,Visakhapatnam,Tier2,WH_Hyderabad,Prepaid,2024-11-26,2024-12-02,Delivered,False,,,,,,,8.0,November,False,False
ORD940514,2025-03-14,Tops,1678,Coimbatore,Tier2,WH_Mumbai,COD,2025-03-17,2025-03-25,Delivered,False,,,,,,,11.0,March,False,False
ORD597443,2025-03-20,Bottoms,2212,Guwahati,Tier3,WH_Bangalore,Prepaid,2025-03-22,2025-04-03,Delivered,False,,,,,,,14.0,March,False,False
ORD147704,2025-01-07,Dresses,2882,Kolkata,Metro,WH_Kolkata,COD,2025-01-08,2025-01-15,Delivered,False,,,,,,,8.0,January,True,False
ORD246555,2024-12-03,Tops,752,Hyderabad,Metro,WH_Hyderabad,COD,2024-12-04,2024-12-10,Delivered,True,2024-12-18,Quality/Damage,2024-12-19,Completed,1.0,False,7.0,December,True,False
ORD556242,2024-12-08,Tops,1488,Chennai,Metro,WH_Bangalore,COD,2024-12-10,2024-12-13,Delivered,False,,,,,,,5.0,December,True,False
ORD287137,2024-12-07,Dresses,3290,Nagpur,Tier2,WH_Hyderabad,Prepaid,2024-12-08,2024-12-15,Delivered,True,2024-12-23,Size/Fit Issue,2024-12-25,Completed,2.0,False,8.0,December,False,False
ORD819872,2025-02-10,Dresses,2892,Visakhapatnam,Tier2,WH_Mumbai,Prepaid,2025-02-13,2025-02-21,Delivered,True,2025-03-04,Changed Mind,2025-03-06,Completed,2.0,False,11.0,February,False,False
ORD953240,2024-11-22,Dresses,1147,Delhi,Metro,WH_Delhi,Prepaid,2024-11-23,2024-11-29,Delivered,True,2024-11-30,Size/Fit Issue,2024-12-12,Completed,12.0,True,7.0,November,True,False
ORD666506,2024-11-25,Footwear,1908,Hyderabad,Metro,WH_Hyderabad,COD,2024-11-28,2024-12-03,Delivered,True,2024-12-16,Changed Mind,2024-12-18,Completed,2.0,False,8.0,November,True,False
ORD332074,2025-02-17,Bottoms,2342,Bangalore,Metro,WH_Bangalore,Prepaid,2025-02-20,2025-02-26,Delivered,False,,,,,,,9.0,February,True,False
ORD651884,2025-01-12,Tops,1045,Delhi,Metro,WH_Delhi,Prepaid,2025-01-13,2025-01-17,Delivered,False,,,,,,,5.0,January,True,False
ORD245101,2024-12-04,Footwear,1963,Guwahati,Tier3,WH_Bangalore,COD,2024-12-06,2024-12-18,Delivered,False,,,,,,,14.0,December,False,False
ORD401765,2024-11-16,Bottoms,2232,Bangalore,Metro,WH_Bangalore,Prepaid,2024-11-18,2024-11-21,Delivered,False,,,,,,,5.0,November,True,False
ORD181721,2025-03-06,Dresses,1426,Kolkata,Metro,WH_Kolkata,COD,2025-03-07,2025-03-11,Delivered,True,2025-03-19,Size/Fit Issue,2025-03-23,Completed,4.0,False,5.0,March,True,False
ORD989799,2024-10-23,Bottoms,872,Kolkata,Metro,WH_Kolkata,Prepaid,2024-10-25,2024-10-28,Delivered,False,,,,,,,5.0,October,True,False
ORD277961,2024-11-10,Dresses,2833,Hyderabad,Metro,WH_Hyderabad,COD,2024-11-13,2024-11-18,Delivered,False,,,,,,,8.0,November,True,False
ORD695264,2025-02-19,Tops,529,Kolkata,Metro,WH_Kolkata,Prepaid,2025-02-21,2025-02-25,Delivered,False,,,,,,,6.0,February,True,False
ORD785733,2025-02-13,Bottoms,2317,Coimbatore,Tier2,WH_Hyderabad,Prepaid,2025-02-16,2025-02-21,Delivered,False,,,,,,,8.0,February,False,False
ORD999431,2025-02-09,Footwear,2128,Delhi,Metro,WH_Delhi,Prepaid,2025-02-10,2025-02-14,Delivered,True,2025-02-22,Size/Fit Issue,2025-03-03,Completed,9.0,True,5.0,February,True,False
ORD858615,2024-10-22,Bottoms,880,Kolkata,Metro,WH_Kolkata,Prepaid,2024-10-25,2024-11-01,Delivered,True,2024-11-04,Size/Fit Issue,2024-11-14,Completed,10.0,True,10.0,October,True,False
ORD565200,2024-11-26,Tops,542,Kochi,Tier2,WH_Kolkata,COD,2024-11-29,2024-12-05,Delivered,False,,,,,,,9.0,November,False,False
ORD966719,2025-03-29,Bottoms,1658,Kochi,Tier2,WH_Bangalore,COD,2025-03-30,2025-04-08,Delivered,False,,,,,,,10.0,March,False,False
ORD296077,2024-10-13,Footwear,2464,Bangalore,Metro,WH_Bangalore,Prepaid,2024-10-15,2024-10-21,Delivered,False,,,,,,,8.0,October,True,False
ORD881332,2024-12-12,Tops,1911,Kolkata,Metro,WH_Kolkata,Prepaid,2024-12-13,2024-12-16,Delivered,False,,,,,,,4.0,December,True,False
ORD538404,2024-11-12,Bottoms,2258,Indore,Tier2,WH_Hyderabad,COD,2024-11-14,2024-11-22,Delivered,True,2024-11-24,Wrong Product Shipped,2024-11-25,Completed,1.0,False,10.0,November,False,False
ORD398452,2024-10-09,Footwear,1540,Visakhapatnam,Tier2,WH_Delhi,Prepaid,2024-10-11,2024-10-19,Delivered,False,,,,,,,10.0,October,False,False
ORD947677,2025-01-29,Bottoms,1983,Mysore,Tier3,WH_Hyderabad,COD,2025-01-31,2025-02-11,Delivered,False,,,,,,,13.0,January,False,False
ORD589478,2024-11-06,Bottoms,975,Bangalore,Metro,WH_Bangalore,Prepaid,2024-11-08,2024-11-12,Delivered,True,2024-11-23,Changed Mind,2024-12-01,Completed,8.0,True,6.0,November,True,False
ORD827241,2024-11-27,Dresses,3931,Pune,Metro,WH_Mumbai,Prepaid,2024-11-28,2024-12-02,Delivered,False,,,,,,,5.0,November,True,False
ORD317556,2025-01-30,Dresses,2519,Bangalore,Metro,WH_Bangalore,Prepaid,2025-02-01,2025-02-04,Delivered,False,,,,,,,5.0,January,True,False
ORD353518,2025-02-25,Bottoms,815,Nagpur,Tier2,WH_Bangalore,COD,2025-02-28,2025-03-09,Delivered,False,,,,,,,12.0,February,False,False
ORD490576,2024-12-29,Tops,818,Indore,Tier2,WH_Delhi,Prepaid,2024-12-30,2025-01-08,Delivered,False,,,,,,,10.0,December,False,False
ORD587193,2024-10-27,Bottoms,2228,Delhi,Metro,WH_Delhi,COD,2024-10-29,,RTO,False,,,,,,,,October,True,True
ORD112586,2025-03-24,Dresses,1661,Indore,Tier2,WH_Delhi,Prepaid,2025-03-26,2025-03-30,Delivered,False,,,,,,,6.0,March,False,False
ORD622856,2025-01-03,Tops,1947,Nashik,Tier3,WH_Kolkata,Prepaid,2025-01-04,2025-01-13,Delivered,False,,,,,,,10.0,January,False,False
ORD671692,2024-11-24,Tops,1713,Visakhapatnam,Tier2,WH_Bangalore,COD,2024-11-26,2024-12-05,Delivered,False,,,,,,,11.0,November,False,False
ORD396199,2024-12-14,Tops,1981,Coimbatore,Tier2,WH_Hyderabad,Prepaid,2024-12-16,2024-12-23,Delivered,True,2025-01-05,Quality/Damage,2025-01-09,Completed,4.0,False,9.0,December,False,False
ORD181957,2024-10-05,Tops,851,Bangalore,Metro,WH_Bangalore,Prepaid,2024-10-07,2024-10-11,Delivered,True,2024-10-15,Size/Fit Issue,2024-10-20,Completed,5.0,False,6.0,October,True,False
ORD167538,2024-12-01,Footwear,2519,Nagpur,Tier2,WH_Mumbai,Prepaid,2024-12-03,2024-12-12,Delivered,False,,,,,,,11.0,December,False,False
ORD531747,2024-11-14,Dresses,1109,Ranchi,Tier3,WH_Mumbai,COD,2024-11-17,2024-11-23,Delivered,False,,,,,,,9.0,November,False,False
ORD621948,2025-03-21,Footwear,1923,Kolkata,Metro,WH_Kolkata,Prepaid,2025-03-22,2025-03-26,Delivered,False,,,,,,,5.0,March,True,False
ORD194172,2025-03-18,Accessories,1113,Ranchi,Tier3,WH_Kolkata,COD,2025-03-21,2025-03-27,Delivered,False,,,,,,,9.0,March,False,False
ORD560858,2025-02-15,Footwear,942,Nagpur,Tier2,WH_Mumbai,Prepaid,2025-02-17,,Lost in Transit,False,,,,,,,,February,False,True
ORD272809,2025-03-14,Bottoms,1884,Bangalore,Metro,WH_Bangalore,COD,2025-03-17,2025-03-23,Delivered,False,,,,,,,9.0,March,True,False
ORD667713,2025-03-26,Dresses,2379,Lucknow,Tier2,WH_Delhi,COD,2025-03-27,2025-03-31,Delivered,True,2025-04-07,Size/Fit Issue,2025-04-08,Completed,1.0,False,5.0,March,False,False
ORD812317,2024-12-03,Footwear,1556,Mumbai,Metro,WH_Mumbai,Prepaid,2024-12-05,2024-12-12,Delivered,False,,,,,,,9.0,December,True,False
ORD470798,2024-12-27,Tops,1104,Indore,Tier2,WH_Hyderabad,Prepaid,2024-12-28,2025-01-05,Delivered,False,,,,,,,9.0,December,False,False
ORD310099,2025-01-02,Tops,613,Pune,Metro,WH_Delhi,Prepaid,2025-01-03,2025-01-08,Delivered,False,,,,,,,6.0,January,True,False
ORD884383,2024-10-09,Bottoms,2937,Hyderabad,Metro,WH_Hyderabad,Prepaid,2024-10-10,2024-10-13,Delivered,True,2024-10-14,Size/Fit Issue,2024-11-17,Pending,34.0,True,4.0,October,True,False
ORD855839,2024-11-28,Dresses,2398,Jaipur,Tier2,WH_Mumbai,COD,2024-12-01,2024-12-07,Delivered,False,,,,,,,9.0,November,False,False
ORD867848,2025-01-27,Tops,1420,Lucknow,Tier2,WH_Bangalore,Prepaid,2025-01-28,2025-02-01,Delivered,True,2025-02-03,Size/Fit Issue,2025-03-11,Pending,36.0,True,5.0,January,False,False
ORD534696,2025-02-19,Accessories,1241,Lucknow,Tier2,WH_Hyderabad,Prepaid,2025-02-20,2025-02-24,Delivered,False,,,,,,,5.0,February,False,False
ORD982123,2024-12-05,Footwear,1872,Mumbai,Metro,WH_Mumbai,Prepaid,2024-12-08,2024-12-14,Delivered,True,2024-12-20,Wrong Product Shipped,2025-01-10,Pending,21.0,True,9.0,December,True,False
ORD850938,2025-03-07,Dresses,3493,Delhi,Metro,WH_Delhi,Prepaid,2025-03-09,2025-03-15,Delivered,True,2025-03-25,Size/Fit Issue,2025-03-31,Completed,6.0,False,8.0,March,True,False
ORD767201,2024-12-10,Dresses,1938,Mysore,Tier3,WH_Mumbai,COD,2024-12-13,2024-12-21,Delivered,True,2025-01-01,Wrong Product Shipped,2025-01-28,Pending,27.0,True,11.0,December,False,False
ORD839070,2024-12-27,Tops,892,Indore,Tier2,WH_Kolkata,Prepaid,2024-12-29,2025-01-04,Delivered,False,,,,,,,8.0,December,False,False
ORD626747,2025-01-19,Tops,1378,Mumbai,Metro,WH_Mumbai,COD,2025-01-22,,RTO,False,,,,,,,,January,True,True
ORD709982,2024-11-24,Tops,1862,Indore,Tier2,WH_Hyderabad,Prepaid,2024-11-27,2024-12-04,Delivered,False,,,,,,,10.0,November,False,False
ORD152258,2025-03-19,Tops,1224,Jaipur,Tier2,WH_Delhi,Prepaid,2025-03-22,2025-03-28,Delivered,False,,,,,,,9.0,March,False,False
ORD866390,2025-03-04,Tops,1060,Bhubaneswar,Tier3,WH_Kolkata,Prepaid,2025-03-07,2025-03-17,Delivered,False,,,,,,,13.0,March,False,False
ORD724208,2024-12-25,Bottoms,1662,Lucknow,Tier2,WH_Hyderabad,COD,2024-12-28,2025-01-04,Delivered,False,,,,,,,10.0,December,False,False
ORD211755,2024-12-06,Dresses,2656,Pune,Metro,WH_Kolkata,COD,2024-12-09,2024-12-14,Delivered,False,,,,,,,8.0,December,True,False
ORD630670,2024-10-28,Footwear,2975,Bangalore,Metro,WH_Bangalore,Prepaid,2024-10-29,2024-11-04,Delivered,True,2024-11-07,Size/Fit Issue,2024-11-14,Completed,7.0,False,7.0,October,True,False
ORD922104,2025-03-25,Tops,1483,Delhi,Metro,WH_Delhi,Prepaid,2025-03-26,2025-04-02,Delivered,True,2025-04-09,Size/Fit Issue,2025-04-12,Completed,3.0,False,8.0,March,True,False
ORD908405,2024-11-07,Tops,1998,Raipur,Tier3,WH_Mumbai,COD,2024-11-10,2024-11-22,Delivered,False,,,,,,,15.0,November,False,False
ORD727378,2024-10-09,Footwear,3260,Bangalore,Metro,WH_Bangalore,Prepaid,2024-10-10,2024-10-16,Delivered,False,,,,,,,7.0,October,True,False
ORD752092,2024-10-30,Tops,1210,Mumbai,Metro,WH_Mumbai,Prepaid,2024-10-31,2024-11-04,Delivered,False,,,,,,,5.0,October,True,False
ORD834265,2025-03-06,Tops,909,Kolkata,Metro,WH_Kolkata,Prepaid,2025-03-08,2025-03-14,Delivered,True,2025-03-28,Size/Fit Issue,2025-03-31,Completed,3.0,False,8.0,March,True,False
ORD235044,2025-01-20,Tops,604,Nagpur,Tier2,WH_Hyderabad,Prepaid,2025-01-21,2025-01-30,Delivered,False,,,,,,,10.0,January,False,False
ORD670464,2025-03-23,Footwear,2631,Chennai,Metro,WH_Bangalore,COD,2025-03-24,2025-03-29,Delivered,False,,,,,,,6.0,March,True,False
ORD333740,2025-03-10,Tops,850,Coimbatore,Tier2,WH_Mumbai,Prepaid,2025-03-13,2025-03-18,Delivered,False,,,,,,,8.0,March,False,False
ORD483248,2024-11-19,Accessories,1259,Bangalore,Metro,WH_Bangalore,Prepaid,2024-11-20,2024-11-24,Delivered,False,,,,,,,5.0,November,True,False
ORD473055,2024-10-26,Bottoms,1242,Nagpur,Tier2,WH_Mumbai,Prepaid,2024-10-27,2024-10-31,Delivered,False,,,,,,,5.0,October,False,False
ORD959789,2024-11-15,Dresses,3649,Raipur,Tier3,WH_Delhi,Prepaid,2024-11-16,2024-11-22,Delivered,False,,,,,,,7.0,November,False,False
ORD145205,2024-12-15,Tops,1114,Kochi,Tier2,WH_Kolkata,Prepaid,2024-12-18,2024-12-25,Delivered,False,,,,,,,10.0,December,False,False
ORD579927,2024-10-16,Accessories,942,Delhi,Metro,WH_Delhi,Prepaid,2024-10-19,2024-10-26,Delivered,False,,,,,,,10.0,October,True,False
ORD237768,2024-11-17,Tops,1210,Visakhapatnam,Tier2,WH_Mumbai,COD,2024-11-18,2024-11-22,Delivered,False,,,,,,,5.0,November,False,False
ORD856738,2025-01-20,Tops,510,Bangalore,Metro,WH_Bangalore,COD,2025-01-23,2025-01-26,Delivered,False,,,,,,,6.0,January,True,False
ORD566236,2025-01-09,Dresses,3703,Bangalore,Metro,WH_Bangalore,Prepaid,2025-01-10,2025-01-13,Delivered,False,,,,,,,4.0,January,True,False
ORD168866,2024-10-09,Accessories,1000,Indore,Tier2,WH_Delhi,Prepaid,2024-10-12,2024-10-21,Delivered,False,,,,,,,12.0,October,False,False
ORD967817,2024-12-29,Tops,687,Lucknow,Tier2,WH_Hyderabad,Prepaid,2024-12-30,2025-01-05,Delivered,False,,,,,,,7.0,December,False,False
ORD439965,2025-03-28,Dresses,2163,Lucknow,Tier2,WH_Delhi,Prepaid,2025-03-31,2025-04-06,Delivered,False,,,,,,,9.0,March,False,False
ORD546097,2024-12-06,Tops,1846,Kochi,Tier2,WH_Delhi,Prepaid,2024-12-08,2024-12-15,Delivered,True,2024-12-29,Size/Fit Issue,2025-01-02,Completed,4.0,False,9.0,December,False,False
ORD567745,2025-03-07,Tops,1986,Bangalore,Metro,WH_Bangalore,COD,2025-03-08,2025-03-15,Delivered,False,,,,,,,8.0,March,True,False
ORD789440,2025-03-26,Bottoms,2666,Mysore,Tier3,WH_Kolkata,COD,2025-03-29,2025-04-05,Delivered,False,,,,,,,10.0,March,False,False
ORD343589,2024-10-24,Bottoms,1961,Hyderabad,Metro,WH_Hyderabad,Prepaid,2024-10-25,2024-10-29,Delivered,False,,,,,,,5.0,October,True,False
ORD153657,2025-03-11,Tops,1647,Mumbai,Metro,WH_Mumbai,COD,2025-03-13,2025-03-16,Delivered,True,2025-03-28,Quality/Damage,2025-03-30,Completed,2.0,False,5.0,March,True,False
ORD247013,2025-02-02,Bottoms,2140,Delhi,Metro,WH_Delhi,Prepaid,2025-02-05,2025-02-11,Delivered,True,2025-02-26,Size/Fit Issue,2025-02-28,Completed,2.0,False,9.0,February,True,False
ORD896130,2024-11-18,Bottoms,1807,Guwahati,Tier3,WH_Delhi,Prepaid,2024-11-19,2024-12-01,Delivered,False,,,,,,,13.0,November,False,False
ORD274423,2024-11-18,Accessories,873,Nagpur,Tier2,WH_Hyderabad,Prepaid,2024-11-20,2024-11-24,Delivered,False,,,,,,,6.0,November,False,False
ORD689534,2024-12-24,Bottoms,1491,Bhubaneswar,Tier3,WH_Bangalore,Prepaid,2024-12-26,2025-01-03,Delivered,False,,,,,,,10.0,December,False,False
ORD570896,2025-01-20,Dresses,2744,Jaipur,Tier2,WH_Bangalore,COD,2025-01-22,2025-01-30,Delivered,True,2025-02-07,Size/Fit Issue,2025-02-11,Completed,4.0,False,10.0,January,False,False
ORD289889,2024-12-09,Tops,989,Jaipur,Tier2,WH_Bangalore,COD,2024-12-10,,Damaged in Transit,False,,,,,,,,December,False,True
ORD389891,2025-01-06,Bottoms,2206,Rajkot,Tier3,WH_Kolkata,Prepaid,2025-01-08,2025-01-16,Delivered,False,,,,,,,10.0,January,False,False
ORD773087,2024-10-11,Dresses,1401,Bangalore,Metro,WH_Bangalore,Prepaid,2024-10-13,2024-10-20,Delivered,True,2024-10-24,Size/Fit Issue,2024-11-07,Completed,14.0,True,9.0,October,True,False
ORD823214,2024-11-12,Footwear,2667,Delhi,Metro,WH_Delhi,Prepaid,2024-11-14,2024-11-19,Delivered,False,,,,,,,7.0,November,True,False
ORD280080,2025-02-09,Accessories,921,Coimbatore,Tier2,WH_Mumbai,Prepaid,2025-02-11,2025-02-17,Delivered,False,,,,,,,8.0,February,False,False
ORD734277,2024-11-01,Tops,1562,Nashik,Tier3,WH_Mumbai,COD,2024-11-03,2024-11-13,Delivered,True,2024-11-19,Size/Fit Issue,2024-12-17,Pending,28.0,True,12.0,November,False,False
ORD269834,2025-01-17,Footwear,2835,Visakhapatnam,Tier2,WH_Bangalore,COD,2025-01-20,2025-01-29,Delivered,False,,,,,,,12.0,January,False,False
ORD545302,2025-03-11,Dresses,3982,Chennai,Metro,WH_Bangalore,Prepaid,2025-03-13,2025-03-20,Delivered,False,,,,,,,9.0,March,True,False
ORD465189,2025-03-12,Dresses,1761,Kochi,Tier2,WH_Hyderabad,Prepaid,2025-03-15,2025-03-23,Delivered,False,,,,,,,11.0,March,False,False
ORD118052,2025-02-08,Accessories,1366,Hyderabad,Metro,WH_Hyderabad,COD,2025-02-09,2025-02-12,Delivered,True,2025-02-25,Size/Fit Issue,2025-03-11,Completed,14.0,True,4.0,February,True,False
ORD795361,2024-11-11,Tops,1940,Nagpur,Tier2,WH_Hyderabad,Prepaid,2024-11-14,2024-11-22,Delivered,False,,,,,,,11.0,November,False,False
ORD271798,2025-02-07,Accessories,652,Lucknow,Tier2,WH_Hyderabad,COD,2025-02-08,2025-02-17,Delivered,False,,,,,,,10.0,February,False,False
ORD938050,2024-10-09,Dresses,3668,Raipur,Tier3,WH_Mumbai,COD,2024-10-11,2024-10-17,Delivered,True,2024-10-23,Wrong Product Shipped,2024-10-23,Completed,0.0,False,8.0,October,False,False
ORD729303,2025-02-28,Footwear,3445,Delhi,Metro,WH_Delhi,Prepaid,2025-03-01,2025-03-04,Delivered,False,,,,,,,4.0,February,True,False
